id,user_id,stress_prediction_id,weekly_summary_id,period_type,insight_text,created_at
4365,50,4452,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + Financial Worry.,2026-02-11 22:49:00
4366,50,4453,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-12 21:39:00
4367,50,4454,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-02-13 23:50:00
4368,50,4455,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-02-14 20:23:00
4369,50,4456,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-02-15 23:16:00
4370,50,4457,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,2026-02-16 20:25:00
4371,50,4458,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue.,2026-02-17 20:20:00
4372,50,4459,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-02-18 18:39:00
4373,50,4460,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-19 20:06:00
4374,50,4461,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-20 21:49:00
4375,50,4462,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-21 22:51:00
4376,50,4463,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-22 21:43:00
4377,50,4464,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,2026-02-24 01:42:00
4378,50,4465,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-24 23:14:00
4379,50,4466,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-25 20:52:00
4380,50,4467,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-26 23:19:00
4381,50,4468,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit.,2026-02-28 00:29:00
4382,50,4469,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-02-28 20:15:00
4383,50,4470,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-01 22:53:00
4384,50,4471,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-02 22:25:00
4385,50,4472,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,2026-03-03 22:31:00
4386,50,4473,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-03-04 22:52:00
4387,50,4474,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Sleep Deficit.,2026-03-05 19:09:00
4388,50,4475,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,2026-03-06 20:02:00
4389,50,4476,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-07 20:43:00
4390,50,4477,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-08 21:53:00
4391,50,4478,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit.,2026-03-09 22:37:00
4392,50,4479,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-10 19:28:00
4393,50,4480,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Sleep Deficit.,2026-03-11 21:23:00
4394,50,4481,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,2026-03-12 23:30:00
4395,50,4482,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Sleep Deficit.,2026-03-13 23:17:00
4396,50,4483,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Sleep Deficit.,2026-03-14 21:53:00
4397,50,4484,,daily,Stress score hari ini tinggi karena faktor dominan: Sleep Deficit + High Caffeine Intake.,2026-03-15 23:17:00
4398,50,4485,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-16 23:12:00
4399,50,4486,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-17 23:17:00
4400,50,4487,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-18 21:14:00
4401,50,4488,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-03-19 19:44:00
4402,50,4489,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Health Issue.,2026-03-20 20:28:00
4403,50,4490,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-22 01:00:00
4404,50,4491,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-22 19:24:00
4405,50,4492,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit.,2026-03-23 20:23:00
4406,50,4493,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue.,2026-03-24 22:57:00
4407,50,4494,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,2026-03-25 21:02:00
4408,50,4495,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + Financial Worry.,2026-03-27 00:25:00
4409,50,4496,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + Low Mood.,2026-03-27 20:11:00
4410,50,4498,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-29 23:32:00
4411,50,4499,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-30 19:42:00
4412,51,4501,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,2026-01-01 22:28:00
4413,51,4502,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-01-02 19:12:00
4414,51,4503,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-01-03 19:34:00
4415,51,4504,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,2026-01-04 23:45:00
4416,51,4505,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-01-05 23:52:00
4417,51,4506,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Physical Activity.,2026-01-06 22:46:00
4418,51,4507,,daily,Stress score hari ini tinggi karena faktor dominan: High Fatigue + Low Mood.,2026-01-07 22:51:00
4419,51,4508,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Low Physical Activity.,2026-01-09 00:14:00
4420,51,4509,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Physical Activity.,2026-01-10 00:57:00
4421,51,4510,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-01-10 20:16:00
4422,51,4511,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-01-11 20:33:00
4423,51,4513,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-01-13 20:42:00
4424,51,4514,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + Low Physical Activity.,2026-01-14 19:37:00
4425,51,4515,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit.,2026-01-15 22:37:00
4426,51,4516,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-01-16 23:00:00
4427,51,4517,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time + Low Physical Activity.,2026-01-17 22:18:00
4428,51,4518,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-18 23:40:00
4429,51,4519,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Sleep Deficit.,2026-01-19 18:24:00
4430,51,4520,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-01-20 21:58:00
4431,51,4521,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-01-21 19:21:00
4432,51,4522,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-22 23:27:00
4433,51,4523,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Low Physical Activity.,2026-01-23 21:47:00
4434,51,4524,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,2026-01-24 23:09:00
4435,51,4525,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-01-25 19:13:00
4436,51,4526,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,2026-01-26 19:34:00
4437,51,4527,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-27 21:15:00
4438,51,4528,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-01-29 00:56:00
4439,51,4529,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-01-29 20:10:00
4440,51,4530,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-01-30 22:18:00
4441,51,4531,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-31 22:27:00
4442,51,4532,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-01 20:26:00
4443,51,4533,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,2026-02-02 22:15:00
4444,51,4534,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,2026-02-03 22:21:00
4445,51,4535,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-02-04 22:12:00
4446,51,4536,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-02-06 00:45:00
4447,51,4537,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + Low Physical Activity.,2026-02-06 20:43:00
4448,51,4538,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time + Low Physical Activity.,2026-02-07 21:16:00
4449,51,4539,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-08 20:51:00
4450,51,4540,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-02-09 20:17:00
4451,51,4541,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-02-11 00:31:00
4452,51,4542,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-02-11 19:50:00
4453,51,4543,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-12 22:45:00
4454,51,4544,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-13 19:22:00
4455,51,4545,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-02-14 19:00:00
4456,51,4546,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Low Physical Activity.,2026-02-15 23:08:00
4457,51,4547,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-02-16 18:49:00
4458,51,4548,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Sleep Deficit.,2026-02-17 23:46:00
4459,51,4549,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-18 19:48:00
4460,51,4550,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-02-19 21:42:00
4461,51,4551,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Physical Activity.,2026-02-20 20:18:00
4462,51,4552,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-21 20:43:00
4463,51,4553,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-02-22 23:43:00
4464,51,4554,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-23 21:30:00
4465,51,4555,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + High Screen Time.,2026-02-24 21:08:00
4466,51,4556,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-02-25 23:47:00
4467,51,4557,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-26 22:25:00
4468,51,4558,,daily,Stress score hari ini tinggi karena faktor dominan: High Fatigue + Low Mood.,2026-02-27 20:00:00
4469,51,4559,,daily,Stress score hari ini tinggi karena faktor dominan: Low Mood + High Fatigue.,2026-02-28 22:24:00
4470,51,4560,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-03-01 22:54:00
4471,51,4561,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-03-03 00:14:00
4472,51,4562,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time + Low Physical Activity.,2026-03-03 19:32:00
4473,51,4563,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Sleep Deficit.,2026-03-05 01:38:00
4474,51,4564,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time + Financial Worry.,2026-03-05 22:08:00
4475,51,4565,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-06 22:45:00
4476,51,4566,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-03-08 00:51:00
4477,51,4567,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Physical Activity.,2026-03-08 21:15:00
4478,51,4568,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Sleep Deficit.,2026-03-09 22:26:00
4479,51,4569,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Sleep Deficit.,2026-03-10 20:06:00
4480,51,4570,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-03-11 22:22:00
4481,51,4571,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-12 20:57:00
4482,51,4572,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-13 23:11:00
4483,51,4573,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-14 22:33:00
4484,51,4574,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-15 23:24:00
4485,51,4575,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-16 21:24:00
4486,51,4576,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,2026-03-18 01:17:00
4487,51,4577,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-03-18 18:50:00
4488,51,4578,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,2026-03-19 23:45:00
4489,51,4579,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-03-20 21:22:00
4490,51,4580,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-03-21 21:44:00
4491,51,4581,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-22 22:10:00
4492,51,4582,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Low Physical Activity.,2026-03-23 19:30:00
4493,51,4583,,daily,Stress score hari ini tinggi karena faktor dominan: High Fatigue + Low Mood.,2026-03-25 01:27:00
4494,51,4584,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-25 19:44:00
4495,51,4585,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-26 23:01:00
4496,51,4586,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Health Issue.,2026-03-27 23:27:00
4497,51,4587,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time + Low Physical Activity.,2026-03-28 18:57:00
4498,51,4588,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Physical Activity.,2026-03-29 21:38:00
4499,51,4589,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time + Low Physical Activity.,2026-03-30 22:09:00
4500,51,4590,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-03-31 20:40:00
4501,52,4591,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Financial Worry.,2026-01-01 20:34:00
4502,52,4592,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Health Issue.,2026-01-02 23:52:00
4503,52,4595,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-05 22:28:00
4504,52,4596,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Financial Worry.,2026-01-06 19:09:00
4505,52,4597,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Financial Worry.,2026-01-07 19:37:00
4506,52,4598,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Financial Worry.,2026-01-08 21:38:00
4507,52,4600,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-10 23:10:00
4508,52,4602,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Financial Worry.,2026-01-12 22:30:00
4509,52,4604,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-14 21:45:00
4510,52,4605,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Financial Worry.,2026-01-15 23:56:00
4511,52,4606,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-17 00:23:00
4512,52,4607,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-17 20:01:00
4513,52,4608,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Financial Worry.,2026-01-18 23:45:00
4514,52,4609,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Financial Worry.,2026-01-19 22:09:00
4515,52,4610,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Financial Worry.,2026-01-20 21:25:00
4516,52,4612,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Financial Worry.,2026-01-22 20:45:00
4517,52,4613,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Financial Worry.,2026-01-23 21:23:00
4518,52,4614,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-24 19:28:00
4519,52,4615,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-25 20:44:00
4520,52,4616,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-26 23:58:00
4521,52,4617,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-01-27 23:40:00
4522,52,4619,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-01-29 19:20:00
4523,52,4620,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-01-30 23:27:00
4524,52,4621,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Fatigue.,2026-01-31 18:52:00
4525,52,4622,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-02-01 23:49:00
4526,52,4623,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-02-03 00:50:00
4527,52,4624,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-03 23:05:00
4528,52,4625,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-02-04 23:01:00
4529,52,4626,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-06 00:13:00
4530,52,4627,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-06 23:47:00
4531,52,4628,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-02-07 21:04:00
4532,52,4630,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Financial Worry.,2026-02-09 21:14:00
4533,52,4632,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Financial Worry.,2026-02-12 00:53:00
4534,52,4633,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Financial Worry.,2026-02-12 20:38:00
4535,52,4634,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Financial Worry.,2026-02-13 20:55:00
4536,52,4635,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Financial Worry.,2026-02-14 23:04:00
4537,52,4636,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-15 22:00:00
4538,52,4637,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Financial Worry.,2026-02-16 23:31:00
4539,52,4638,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-17 22:41:00
4540,52,4639,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,2026-02-18 21:15:00
4541,52,4640,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-19 20:56:00
4542,52,4641,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-21 01:13:00
4543,52,4642,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-21 20:33:00
4544,52,4643,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-02-22 21:24:00
4545,52,4645,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Health Issue.,2026-02-24 22:00:00
4546,52,4646,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Financial Worry.,2026-02-26 00:11:00
4547,52,4647,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Financial Worry.,2026-02-26 20:34:00
4548,52,4648,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-27 21:34:00
4549,52,4649,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-02-28 19:05:00
4550,52,4650,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-01 23:56:00
4551,52,4651,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-02 23:29:00
4552,52,4652,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-03 20:06:00
4553,52,4653,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-04 19:17:00
4554,52,4654,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-05 19:25:00
4555,52,4655,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-07 00:08:00
4556,52,4656,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-07 21:52:00
4557,52,4657,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Financial Worry.,2026-03-08 23:02:00
4558,52,4658,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Financial Worry.,2026-03-09 20:44:00
4559,52,4659,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,2026-03-10 19:19:00
4560,52,4660,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Financial Worry.,2026-03-12 00:08:00
4561,52,4661,,daily,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,2026-03-12 19:03:00
4562,52,4662,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-13 19:41:00
4563,52,4663,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-14 23:01:00
4564,52,4664,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-03-16 00:33:00
4565,52,4665,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,2026-03-16 22:01:00
4566,52,4666,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Financial Worry.,2026-03-17 23:43:00
4567,52,4667,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,2026-03-19 01:09:00
4568,52,4668,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,2026-03-19 22:33:00
4569,52,4670,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-21 22:27:00
4570,52,4672,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Financial Worry.,2026-03-23 22:31:00
4571,52,4673,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Financial Worry.,2026-03-25 00:26:00
4572,52,4675,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-26 21:31:00
4573,52,4676,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-28 00:00:00
4574,52,4677,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Financial Worry.,2026-03-28 23:46:00
4575,52,4678,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-03-29 21:32:00
4576,52,4679,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,2026-03-30 21:18:00
4577,52,4680,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Financial Worry.,2026-03-31 19:35:00
4578,53,4682,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-03 00:21:00
4579,53,4683,,daily,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,2026-01-03 20:54:00
