id,user_id,stress_prediction_id,weekly_summary_id,period_type,insight_text,created_at,insight_text_original,insight_template_code
3427,39,3497.0,,daily,Tingkat stres hari ini berada pada kategori tinggi. Faktor dominan yang terlihat adalah tekanan akademik dan penurunan mood. Kondisi ini menunjukkan perlunya pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar risiko stres tidak semakin meningkat.,2026-03-18 23:27:00,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,DAILY_TINGGI_ACADEMIC_PRESSURE_LOW_MOOD
3428,39,3498.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan penurunan mood. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-03-19 22:07:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_MOOD
3429,39,3499.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas agar tekanan harian tidak berkembang menjadi lebih berat.,2026-03-20 20:52:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,DAILY_SEDANG_ACADEMIC_PRESSURE
3430,39,3500.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas agar tekanan harian tidak berkembang menjadi lebih berat.,2026-03-21 22:33:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,DAILY_SEDANG_ACADEMIC_PRESSURE
3431,39,3501.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood dan durasi screen time tinggi. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood dan pengurangan durasi screen time dan jeda aktivitas digital agar tekanan harian tidak berkembang menjadi lebih berat.,2026-03-22 20:26:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,DAILY_SEDANG_LOW_MOOD_HIGH_SCREEN_TIME
3432,39,3502.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas agar tekanan harian tidak berkembang menjadi lebih berat.,2026-03-24 01:02:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,DAILY_SEDANG_ACADEMIC_PRESSURE
3433,39,3503.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan penurunan mood. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-03-24 19:07:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_MOOD
3434,39,3504.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan rutinitas yang relatif stabil. Perlu diperhatikan pemeliharaan pola aktivitas harian yang konsisten agar tekanan harian tidak berkembang menjadi lebih berat.,2026-03-25 23:49:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,DAILY_SEDANG_STABLE_ROUTINE
3435,39,3505.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan defisit tidur. Perlu diperhatikan perbaikan durasi dan kualitas tidur agar tekanan harian tidak berkembang menjadi lebih berat.,2026-03-26 20:24:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit.,DAILY_SEDANG_SLEEP_DEFICIT
3436,39,3506.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan penurunan mood. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-03-27 21:37:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_MOOD
3437,39,3507.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan durasi screen time tinggi. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pengurangan durasi screen time dan jeda aktivitas digital agar tekanan harian tidak berkembang menjadi lebih berat.,2026-03-29 00:18:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Screen Time.,DAILY_SEDANG_ACADEMIC_PRESSURE_HIGH_SCREEN_TIME
3438,39,3508.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan durasi screen time tinggi. Perlu diperhatikan pengurangan durasi screen time dan jeda aktivitas digital agar tekanan harian tidak berkembang menjadi lebih berat.,2026-03-29 19:36:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Screen Time.,DAILY_SEDANG_HIGH_SCREEN_TIME
3439,39,3509.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood dan durasi screen time tinggi. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood dan pengurangan durasi screen time dan jeda aktivitas digital agar tekanan harian tidak berkembang menjadi lebih berat.,2026-03-30 22:59:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + High Screen Time.,DAILY_SEDANG_LOW_MOOD_HIGH_SCREEN_TIME
3440,39,3510.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan penurunan mood. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-04-01 01:12:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_MOOD
3441,40,3511.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan tingkat kelelahan tinggi. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan peningkatan waktu istirahat dan pemulihan energi agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-01 22:35:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,DAILY_SEDANG_ACADEMIC_PRESSURE_HIGH_FATIGUE
3442,40,3512.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan penurunan mood. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-02 19:34:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_MOOD
3443,40,3513.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood dan kondisi kesehatan. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood dan pemantauan kondisi kesehatan dan waktu pemulihan agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-03 20:27:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Health Issue.,DAILY_SEDANG_LOW_MOOD_HEALTH_ISSUE
3444,40,3514.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-04 19:49:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,DAILY_SEDANG_LOW_MOOD
3445,40,3515.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan penurunan mood. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-05 20:18:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_MOOD
3446,40,3516.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan penurunan mood. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-06 22:45:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_MOOD
3447,40,3517.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan kekhawatiran finansial. Perlu diperhatikan pengelolaan sumber tekanan finansial agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-07 21:41:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Financial Worry.,DAILY_SEDANG_FINANCIAL_WORRY
3448,40,3518.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan rutinitas yang relatif stabil. Perlu diperhatikan pemeliharaan pola aktivitas harian yang konsisten agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-08 23:45:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,DAILY_SEDANG_STABLE_ROUTINE
3449,40,3519.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood dan defisit tidur. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood dan perbaikan durasi dan kualitas tidur agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-09 20:01:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,DAILY_SEDANG_LOW_MOOD_SLEEP_DEFICIT
3450,40,3520.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood dan defisit tidur. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood dan perbaikan durasi dan kualitas tidur agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-10 21:04:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,DAILY_SEDANG_LOW_MOOD_SLEEP_DEFICIT
3451,40,3521.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan aktivitas fisik rendah. Perlu diperhatikan peningkatan aktivitas fisik ringan secara bertahap agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-11 22:12:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Physical Activity.,DAILY_SEDANG_LOW_PHYSICAL_ACTIVITY
3452,40,3522.0,,daily,Tingkat stres hari ini berada pada kategori tinggi. Faktor dominan yang terlihat adalah tingkat kelelahan tinggi dan penurunan mood. Kondisi ini menunjukkan perlunya peningkatan waktu istirahat dan pemulihan energi dan pemulihan emosi dan aktivitas penyeimbang mood agar risiko stres tidak semakin meningkat.,2026-01-13 00:19:00,Stress score hari ini tinggi karena faktor dominan: High Fatigue + Low Mood.,DAILY_TINGGI_HIGH_FATIGUE_LOW_MOOD
3453,40,3523.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tingkat kelelahan tinggi dan penurunan mood. Perlu diperhatikan peningkatan waktu istirahat dan pemulihan energi dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-14 00:18:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue + Low Mood.,DAILY_SEDANG_HIGH_FATIGUE_LOW_MOOD
3454,40,3524.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan rutinitas yang relatif stabil. Perlu diperhatikan pemeliharaan pola aktivitas harian yang konsisten agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-14 22:34:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,DAILY_SEDANG_STABLE_ROUTINE
3455,40,3525.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan kekhawatiran finansial dan kondisi kesehatan. Perlu diperhatikan pengelolaan sumber tekanan finansial dan pemantauan kondisi kesehatan dan waktu pemulihan agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-15 22:19:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Financial Worry + Health Issue.,DAILY_SEDANG_FINANCIAL_WORRY_HEALTH_ISSUE
3457,40,3527.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan defisit tidur dan aktivitas fisik rendah. Perlu diperhatikan perbaikan durasi dan kualitas tidur dan peningkatan aktivitas fisik ringan secara bertahap agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-17 21:40:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + Low Physical Activity.,DAILY_SEDANG_SLEEP_DEFICIT_LOW_PHYSICAL_ACTIVITY
3458,40,3528.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan penurunan mood. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-18 23:03:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_MOOD
3459,40,3529.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan aktivitas fisik rendah. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan peningkatan aktivitas fisik ringan secara bertahap agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-19 20:33:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Physical Activity.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_PHYSICAL_ACTIVITY
3460,40,3530.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-20 21:23:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,DAILY_SEDANG_LOW_MOOD
3461,40,3531.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood dan aktivitas fisik rendah. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood dan peningkatan aktivitas fisik ringan secara bertahap agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-22 00:22:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Low Physical Activity.,DAILY_SEDANG_LOW_MOOD_LOW_PHYSICAL_ACTIVITY
3462,40,3532.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood dan aktivitas fisik rendah. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood dan peningkatan aktivitas fisik ringan secara bertahap agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-22 21:46:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Low Physical Activity.,DAILY_SEDANG_LOW_MOOD_LOW_PHYSICAL_ACTIVITY
3463,40,3533.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-23 23:56:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,DAILY_SEDANG_LOW_MOOD
3464,40,3534.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-25 00:44:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,DAILY_SEDANG_LOW_MOOD
3465,40,3535.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan penurunan mood. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-26 00:33:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_MOOD
3466,40,3536.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood dan defisit tidur. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood dan perbaikan durasi dan kualitas tidur agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-26 23:04:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,DAILY_SEDANG_LOW_MOOD_SLEEP_DEFICIT
3467,40,3537.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan defisit tidur. Perlu diperhatikan perbaikan durasi dan kualitas tidur agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-27 21:49:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit.,DAILY_SEDANG_SLEEP_DEFICIT
3468,40,3538.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan defisit tidur dan aktivitas fisik rendah. Perlu diperhatikan perbaikan durasi dan kualitas tidur dan peningkatan aktivitas fisik ringan secara bertahap agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-28 20:36:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + Low Physical Activity.,DAILY_SEDANG_SLEEP_DEFICIT_LOW_PHYSICAL_ACTIVITY
3469,40,3539.0,,daily,Tingkat stres hari ini berada pada kategori tinggi. Faktor dominan yang terlihat adalah tekanan akademik dan penurunan mood. Kondisi ini menunjukkan perlunya pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar risiko stres tidak semakin meningkat.,2026-01-30 00:37:00,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,DAILY_TINGGI_ACADEMIC_PRESSURE_LOW_MOOD
3470,40,3540.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan kekhawatiran finansial. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pengelolaan sumber tekanan finansial agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-31 00:12:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Financial Worry.,DAILY_SEDANG_ACADEMIC_PRESSURE_FINANCIAL_WORRY
3471,40,3541.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan penurunan mood. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-01-31 21:05:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_MOOD
3472,40,3542.0,,daily,Tingkat stres hari ini berada pada kategori tinggi. Faktor dominan yang terlihat adalah tekanan akademik dan tingkat kelelahan tinggi. Kondisi ini menunjukkan perlunya pengelolaan beban belajar dan prioritas tugas dan peningkatan waktu istirahat dan pemulihan energi agar risiko stres tidak semakin meningkat.,2026-02-02 00:08:00,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + High Fatigue.,DAILY_TINGGI_ACADEMIC_PRESSURE_HIGH_FATIGUE
3473,40,3543.0,,daily,Tingkat stres hari ini berada pada kategori tinggi. Faktor dominan yang terlihat adalah tekanan akademik dan penurunan mood. Kondisi ini menunjukkan perlunya pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar risiko stres tidak semakin meningkat.,2026-02-03 00:31:00,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,DAILY_TINGGI_ACADEMIC_PRESSURE_LOW_MOOD
3474,40,3544.0,,daily,Tingkat stres hari ini berada pada kategori tinggi. Faktor dominan yang terlihat adalah tingkat kelelahan tinggi dan defisit tidur. Kondisi ini menunjukkan perlunya peningkatan waktu istirahat dan pemulihan energi dan perbaikan durasi dan kualitas tidur agar risiko stres tidak semakin meningkat.,2026-02-03 19:30:00,Stress score hari ini tinggi karena faktor dominan: High Fatigue + Sleep Deficit.,DAILY_TINGGI_HIGH_FATIGUE_SLEEP_DEFICIT
3475,40,3545.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-04 22:04:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure.,DAILY_SEDANG_ACADEMIC_PRESSURE
3476,40,3546.0,,daily,Tingkat stres hari ini berada pada kategori tinggi. Faktor dominan yang terlihat adalah tekanan akademik dan penurunan mood. Kondisi ini menunjukkan perlunya pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar risiko stres tidak semakin meningkat.,2026-02-05 22:21:00,Stress score hari ini tinggi karena faktor dominan: Academic Pressure + Low Mood.,DAILY_TINGGI_ACADEMIC_PRESSURE_LOW_MOOD
3477,40,3547.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood dan defisit tidur. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood dan perbaikan durasi dan kualitas tidur agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-06 22:24:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood + Sleep Deficit.,DAILY_SEDANG_LOW_MOOD_SLEEP_DEFICIT
3478,40,3548.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan penurunan mood. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-07 23:58:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_MOOD
3479,40,3549.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan penurunan mood. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-09 00:36:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + Low Mood.,DAILY_SEDANG_ACADEMIC_PRESSURE_LOW_MOOD
3480,40,3550.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tekanan akademik dan tingkat kelelahan tinggi. Perlu diperhatikan pengelolaan beban belajar dan prioritas tugas dan peningkatan waktu istirahat dan pemulihan energi agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-10 01:17:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Academic Pressure + High Fatigue.,DAILY_SEDANG_ACADEMIC_PRESSURE_HIGH_FATIGUE
3481,40,3551.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan rutinitas yang relatif stabil. Perlu diperhatikan pemeliharaan pola aktivitas harian yang konsisten agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-10 21:26:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,DAILY_SEDANG_STABLE_ROUTINE
3482,40,3552.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan penurunan mood. Perlu diperhatikan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-11 22:09:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Low Mood.,DAILY_SEDANG_LOW_MOOD
3483,40,3553.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan rutinitas yang relatif stabil. Perlu diperhatikan pemeliharaan pola aktivitas harian yang konsisten agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-12 20:33:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Stable Routine.,DAILY_SEDANG_STABLE_ROUTINE
3484,40,3554.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan defisit tidur dan kekhawatiran finansial. Perlu diperhatikan perbaikan durasi dan kualitas tidur dan pengelolaan sumber tekanan finansial agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-13 21:58:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + Financial Worry.,DAILY_SEDANG_SLEEP_DEFICIT_FINANCIAL_WORRY
3485,40,3555.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan defisit tidur. Perlu diperhatikan perbaikan durasi dan kualitas tidur agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-14 20:11:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit.,DAILY_SEDANG_SLEEP_DEFICIT
3486,40,3556.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan defisit tidur dan penurunan mood. Perlu diperhatikan perbaikan durasi dan kualitas tidur dan pemulihan emosi dan aktivitas penyeimbang mood agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-15 23:06:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + Low Mood.,DAILY_SEDANG_SLEEP_DEFICIT_LOW_MOOD
3487,40,3557.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan defisit tidur dan kondisi kesehatan. Perlu diperhatikan perbaikan durasi dan kualitas tidur dan pemantauan kondisi kesehatan dan waktu pemulihan agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-16 21:29:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + Health Issue.,DAILY_SEDANG_SLEEP_DEFICIT_HEALTH_ISSUE
3488,40,3558.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan defisit tidur dan aktivitas fisik rendah. Perlu diperhatikan perbaikan durasi dan kualitas tidur dan peningkatan aktivitas fisik ringan secara bertahap agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-17 19:55:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: Sleep Deficit + Low Physical Activity.,DAILY_SEDANG_SLEEP_DEFICIT_LOW_PHYSICAL_ACTIVITY
3489,40,3559.0,,daily,Tingkat stres hari ini berada pada kategori sedang. Kondisi ini berkaitan dengan tingkat kelelahan tinggi. Perlu diperhatikan peningkatan waktu istirahat dan pemulihan energi agar tekanan harian tidak berkembang menjadi lebih berat.,2026-02-18 23:52:00,Stress score hari ini sedang. Faktor yang perlu diperhatikan: High Fatigue.,DAILY_SEDANG_HIGH_FATIGUE
