sleep_hours,physical_activity_minutes,study_hours,screen_time_hours,assignment_load,deadline_pressure,fatigue_level,mood_score,social_media_ratio,study_screen_balance,academic_pressure_index,recovery_index,digital_pressure_index,stress_level
5.317293354263229,14.486466771316145,6.289275796265852,6.99964154543944,7.828822257105382,8.171177742894619,7.0,5.828822257105382,0.2812109882304813,0.7866707809795734,8.0,3.884835425603414,8.969553755452555,High
5.259630858391081,64.61165366074118,4.024154946068092,5.823554039469721,7.877669267851761,8.122330732148239,7.122330732148239,2.0,0.4622273986035615,0.5922966215000939,8.0,1.2980192774095274,8.505204429647486,High
5.866639519454925,0.0,8.065106561374137,7.830751255986946,6.357360329334973,9.357360329334973,6.0,3.6426396706650266,0.2809040979950485,0.9131312147308444,7.857360329334973,3.021041362919388,10.035258791908618,High
5.675190397403844,24.670021824082173,4.007304146575613,7.15520494679196,8.0,7.1099927253059425,7.0,3.0,0.292542188153776,0.4911272600303207,7.554996362652971,2.128196399026441,9.24630487404502,High
6.511283656624931,42.67698763712738,5.07044187358591,5.820132244472089,10.0,9.0,7.464602472574523,3.0,0.7803347186901839,0.7421781700663885,9.5,2.3087389134598917,10.374821821349057,High
5.546549805504422,3.0501994189526584,2.1251952336386335,7.3131633758399515,9.445418287463152,9.277290856268422,8.722709143731578,3.277290856268423,0.7070845686812143,0.25419674396587394,9.361354571865789,1.8930688091193262,12.44811955290411,High
6.580367782268786,38.88007670888385,4.03837545315717,9.867988493667422,6.760153417767689,9.0,9.0,1.8800767088838444,0.3015681733078639,0.371549389963013,7.880076708883845,1.2327268691280286,12.843597698733486,High
5.727856576498057,0.0,4.967903097918916,8.359422446752863,8.458527172586912,6.082945654826174,9.0,4.0,0.4518067631571053,0.5316715401789505,7.270736413706544,2.291142630599223,12.115759674416973,High
6.0526360124805585,12.093862412432765,5.816859262259413,8.70971110661088,6.0,7.0,9.093862412432767,3.093862412432766,0.19387046345609033,0.5991259394747503,6.5,1.8434460836254942,10.398808454465037,High
5.741480852095087,17.040167813950582,4.295983218604942,9.613807013956832,7.040167813950581,7.959832186049419,7.040167813950581,2.0,0.37049043131908266,0.40491406251851314,7.5,1.4297244036184953,13.176894578609943,High
5.286583618397115,0.0,4.018074527453763,6.838384878520413,10.0,7.0,8.397515751541235,3.6024842484587642,0.7389219174506338,0.5143954735683421,8.5,2.082020450083517,11.909440504124694,High
5.915824401468997,44.68683011017481,5.654448687880771,6.399336372089048,6.0,10.0,6.947805018362469,3.052194981637532,0.6820968830205909,0.7647660593944995,8.0,2.2783092509150706,10.748541332922905,High
5.467783424865775,35.0,5.347601473100092,7.029930018551661,9.0,7.0,8.0,3.2496500927583027,0.45146553776617504,0.6662015530082653,8.0,1.9574055250447415,10.207167588120388,High
5.880244647306175,30.058463753961508,5.734031300950761,7.928123763728068,9.941536246038492,6.058463753961507,8.941536246038492,3.0,0.38771015945055165,0.6422352101753463,8.0,1.7742850632171288,11.0036643299915,High
5.36397072021279,27.32268277209525,5.411807301820818,8.16028291710313,8.0,10.0,6.04609753887075,4.04609753887075,0.25303363917817007,0.5906953838529786,9.0,3.079597460359947,10.223546344558095,High
6.680642998301277,9.23929602970864,2.417250494054467,9.910428158811655,8.0,8.117857685774139,6.0,3.0,0.38923164750047434,0.22231060358437682,8.05892884288707,2.86313271355769,13.765713851380688,High
6.491664560133036,34.4363319549067,6.072564146605046,5.07039119923117,8.0,9.436331954906702,6.0,4.0,0.39935285134020215,1.0020244631843862,8.718165977453351,3.7095226057903066,7.037996515039737,High
4.723469724540319,4.589787161951701,2.447000330049513,6.099959412687417,10.0,8.353060550919361,7.0,3.706121101838723,0.54906545729224,0.3440670440982021,9.17653027545968,2.1596677527139176,9.444102128380482,High
5.544784679937995,0.0,4.890861280248021,6.157834889736478,10.0,7.739233996899738,8.0,3.0,0.3303830283386291,0.6833935619064716,8.86961699844987,1.8482615599793317,8.18864853141062,High
5.720358832955673,39.20717665911347,6.216005421616977,6.060568711112101,10.0,10.0,6.0,2.775897082389184,0.623867623493449,0.8927936477741902,10.0,2.278382816370358,9.815409602419992,High
6.866300938494554,40.329155354901296,6.439310323440095,8.083981230108918,7.0,9.369906150544589,7.630093849455411,3.0,0.2963457703676089,0.709005769233238,8.184953075272293,2.394498487528846,10.477805630967325,High
5.02073809348979,36.53874460463827,3.7900937382122124,7.091484515777937,9.0,7.0532217763878915,9.0,10.0,0.40423614693535187,0.4687419776635827,8.026610888193947,5.020738093489791,9.95811380327337,High
5.662559757263445,40.856766363336945,7.022002635456642,7.619734616379805,9.685676636333694,8.685676636333694,7.0,3.0,0.22952321920052746,0.8152092720373063,9.185676636333694,2.123459908973792,9.365159046376512,High
6.3170578390937315,24.681265901820897,4.649666789138209,8.533922881208358,6.0,6.024518007552238,9.0,3.0,0.2768578744637303,0.48765021857330143,6.012259003776119,1.8951173517281195,10.896269915770747,High
5.079426115253929,0.2869423730354512,4.253371281384594,6.88731644751526,4.942611525392909,8.942611525392909,10.0,2.0,0.3546120886401477,0.5393729036803289,6.942611525392909,0.92353202095526,9.312553437321728,High
6.841389603707422,10.332475551093452,3.2713638702402257,8.513818836672632,7.138960370742213,8.861039629257787,7.861039629257787,4.861039629257787,0.5092887835409725,0.34383566476104294,8.0,3.7478898609716707,12.838558929358186,High
6.312864711500123,34.868964998006376,3.7360211922003432,8.082864711500122,7.0,6.451458846000491,8.0,3.0,0.2899313905370581,0.4108792719610882,6.725729423000245,2.1042882371667075,10.430827549860446,High
5.756048215646274,0.6151205391156864,4.636322854965962,5.474845130969354,10.0,6.0,8.0,3.615120539115685,0.4678402912240736,0.715970024314626,8.0,2.322611892568058,8.04501678054416,High
5.4603881086979,3.0417122210016103,4.821367420678514,6.70574173736349,8.0,10.0,7.0,2.4345303172859447,0.8790526337109934,0.6255652442451131,9.0,1.6774156927237476,12.58178454288853,High
6.765028072588622,2.248596370568851,6.4165219224988235,9.285028072588624,7.8393859735307965,8.160614026469204,7.0,4.0,0.2666030446385088,0.6242427279243308,8.0,3.382514036294311,11.75673157429337,High
5.811673337462196,48.784856612003395,2.2362552782041876,6.697729592230673,8.0,9.0,8.0,3.0,0.5745851416031434,0.2903713382148688,8.5,1.937224445820732,10.541474314026484,High
5.522327667609583,10.84934124739086,3.2109604748434517,5.056986824947817,7.0,9.684934124739087,6.369868249478172,4.0,0.7077616807826931,0.5295366018928674,8.342467062369543,3.0662526230157767,8.636028261163899,High
5.279432830538344,54.85044955293697,7.6520380143904765,6.163237604359372,7.428923707740159,7.0,7.0,5.0,0.6628815730298449,1.0653125666710073,7.2144618538700795,3.2996455190864644,10.19446185387008,High
7.770425927616384,13.626274837799885,5.962099569139613,8.805836820761616,9.0,9.274745032440023,8.0,3.0,0.4467014533348582,0.6077563651644144,9.137372516220012,2.590141975872128,12.734847019464015,High
5.346190914802035,22.261909148020358,2.9958727234653093,7.351666359638576,6.579363617326547,7.0,7.0,3.579363617326547,0.3789908558620816,0.3586237122071084,6.789681808663274,2.3828563533563356,10.136904542598982,High
4.960652528860548,22.703544405071007,5.539479954852095,6.2541040090295805,5.0,7.0,7.9413712995774155,2.058628700422584,0.4099833871070827,0.7636633009699119,6.0,1.1440180345608884,8.818208018059162,High
5.614141897549002,11.496775055704488,5.082516124721478,9.468309728286565,7.0,5.299355011140897,8.149677505570448,4.0,0.41739027182036265,0.4857363738346684,6.149677505570449,2.460315948724483,13.417354877506703,High
6.809180185700792,13.525213779487654,5.92831908136749,9.174915954068375,8.0,8.0,8.0,3.0,0.39243489371108975,0.5826263578934373,8.0,2.269726728566931,12.775420229658128,High
5.5230550408383365,3.3730011668096083,4.580799533276157,7.515364422429244,7.0,6.0,6.186500583404804,3.0,0.3577396807069025,0.5373463664357715,6.5,2.3112732359629224,10.194014480769724,High
4.7182991909514325,37.06168787023662,4.875569478789538,6.329420578062267,5.2355144515566625,7.2355144515566625,7.0,3.0,0.427742934906326,0.6653986875786079,6.2355144515566625,1.7693621966067874,9.037140347075965,High
5.460070303279594,46.343857885798705,3.3226664991508765,6.569929696720406,8.0,9.207017764275163,7.207017764275163,2.5859644714496755,0.332765408169633,0.4380494886025329,8.60350888213758,1.7241186119844278,8.760561169868328,High
6.377727223887878,50.69378350299845,3.8975123267327,8.669066988216427,9.093301178357255,10.0,6.0,3.0933011783572537,0.4257980137144978,0.4030780159014884,9.546650589178627,2.8206149128433777,12.360430868777035,High
4.028084425294804,13.624842936625045,4.388749476455417,6.454374738227709,7.562526177229159,7.437473822770841,7.437473822770841,5.0,0.3744574411160665,0.5887475438788616,7.5,2.368690145560841,8.871250523544584,High
4.595387322600555,51.88468306501386,4.486457748359224,3.4675105772142873,7.0461267739944535,9.953873226005546,7.976936613002773,4.0,0.1580883587189053,1.0071398197666248,8.5,2.048032082421791,4.021957767431348,High
6.063573623481607,21.306385201364193,6.013573623481607,5.7622965832087685,9.0,9.346807399317903,7.0,3.0,0.23840515209701232,0.8907718388676862,9.173403699658952,2.2738401088056026,7.111722437406577,High
6.166684234809334,20.89286981827528,5.2053565090862355,6.705205494036389,8.0,9.301018597389245,7.698981402610754,3.0,0.48751473372560444,0.6780951877657699,8.650509298694622,2.1301889388725286,9.973828613002368,High
5.706307229580206,39.7385540839588,1.490915673283295,7.0769277041979395,8.090103279717228,7.090103279717228,10.0,2.0,0.22727069908430744,0.18577323042473926,7.590103279717228,1.0375104053782191,8.6672229028635,High
6.421235635666193,36.77666925355752,4.684167313389381,9.619850349230266,7.88833462677876,7.0,9.0,4.0,0.23750504364465388,0.4409842983730489,7.44416731338938,2.568494254266477,11.904316964159115,High
5.546065698653278,57.732986601170026,4.04402409079368,6.9142107847886125,10.0,6.909499042940716,8.0,2.090500957059284,0.28865183248683923,0.5123435560318006,8.454749521470358,1.294904704516079,8.901765124417707,High
4.959086332677692,16.734932625875945,4.177297497532535,7.220291722607616,6.0,9.0,8.895009624874865,4.895009624874865,0.27377327382567335,0.5083647404608087,7.5,2.443204830948313,9.193992300100108,High
5.957506726535621,59.0,7.800008968714161,7.157127055276491,9.990732436375776,9.990732436375776,7.990732436375777,3.0,0.4501257554094693,0.9562812761350019,9.990732436375776,1.9884459392660299,10.378609865456367,High
5.727432859030617,66.23952714567218,3.4388399518455337,7.060257804268993,9.0,9.0,6.7024704466045115,4.7024704466045115,0.23218469762224797,0.4294035725043426,9.0,3.494849614176421,8.703319034559279,High
8.43413530679915,3.915898328868394,4.646912534762114,4.2723386490623625,9.915898328868394,10.0,5.168203342263212,3.168203342263212,0.9916810922216148,0.8816799915984501,9.957949164434197,4.284454117393774,8.51028781349656,High
6.790101342289946,10.055738259469884,5.585067114497263,7.0068077178667245,9.005067114497262,8.0,8.0,5.0,0.37145758082518054,0.6976171472892413,8.502533557248631,3.7722785234944145,9.609189261680438,High
6.861851993031988,2.859660270347039,3.8997500741360995,7.047068242474991,9.0,10.0,6.591477104236137,2.5914771042361373,0.5292079625108803,0.4842635198404423,9.5,2.3587199771109675,10.783886559086081,High
4.57504631100629,21.259619971412235,3.4351971696969694,8.34029217684391,5.0,6.0,10.0,2.6298099857061175,0.2048700055368538,0.3608215020955852,5.5,1.0774524964265288,10.052216171126357,High
5.030138490011603,21.321792499033133,3.6973706575589786,7.343356415001933,8.332179249903314,8.667820750096688,7.332179249903313,3.667820750096687,0.5928487694355159,0.4431131250887411,8.5,2.241021363835568,11.697024432529973,High
5.121421293499342,46.04060838569548,6.24202192836734,7.080194551011043,7.673434730949245,7.0,10.0,3.0,0.2040546287393425,0.7717060710760877,7.336717365474622,1.3967512618634568,8.52346020370155,High
4.993483694402563,38.4007246932194,3.6977795852528947,7.829512682131339,5.71660627556505,7.71660627556505,9.71660627556505,1.0000000000000004,0.2896629931989951,0.41932727571785133,6.71660627556505,0.4663193347392127,10.092797702583379,High
5.183093688541459,2.599353872127871,4.182685761763238,7.448614687697304,8.350161531968032,5.0,9.0,3.3501615319680322,0.5940525189556105,0.493307871765935,6.675080765984016,1.7496179183366638,11.851514537877122,High
4.553953943375719,23.797071000174185,6.762510453342623,7.104539743340882,9.265690333391396,10.0,8.468619333217209,3.0,0.5743739102334531,0.8343904295225352,9.632845166695699,1.4676134677848807,11.187238460045288,High
6.6501170847152276,22.0,5.07428294312738,8.750702508291365,9.94048773696925,9.0,7.05951226303075,3.0,0.34322757012209326,0.5205617564379037,9.470243868484625,2.476907302133235,11.747853678909225,High
5.499550159694034,23.975944016026812,4.441527522010636,9.85414240087419,6.0,4.093095998543017,9.0,4.0,0.11506214498913359,0.40869022265001276,5.0465479992715085,2.1998200638776138,10.992908322302034,High
4.667315692666373,42.91831188047285,2.2153142575306486,8.578168811952715,7.0,8.306103960157618,6.0,2.387792079684766,0.28215380904827386,0.23102723010060372,7.653051980078809,1.4895218319083074,10.991418217688265,High
6.108729044687682,16.0,7.016027491902188,9.592396450776011,10.0,8.463325939116693,8.0,5.0,0.39512298454636163,0.6618637481690378,9.231662969558347,3.3937383581598235,13.384560529466857,High
4.134698519163215,10.01607897796185,1.7567842044076296,3.864577926828501,8.497990127754768,9.502009872245232,6.497990127754768,2.9959802555095374,0.9999999997410484,0.35775569396314677,9.0,1.6306006707282563,7.729155853657002,High
6.501837165823542,2.457804355113929,4.3416056415336675,4.127363691789618,10.0,10.0,6.0,4.457804355113926,0.6922597372303927,0.8416335856983934,10.0,4.101199194066619,6.990149340028099,High
5.692150457569276,15.601253813077296,3.8685172819652403,5.959811928038405,8.699373093461352,10.0,6.300626906538649,2.3006269065386484,0.683935951042409,0.555036888529498,9.349686546730675,1.7836209943337646,10.029081497850024,High
5.449750948687413,42.670817521876444,6.806138915075709,6.95346971857594,8.0,6.332740354017651,9.0,4.332740354017651,0.35469279452772956,0.8566307056890599,7.166370177008825,2.370560602327079,9.412971615950768,High
6.490576053176847,17.4508450352983,6.807145917740909,6.433237324470525,9.64508450352983,8.35491549647017,8.0,5.35491549647017,0.5462946447321205,0.9154607455977688,9.0,3.83893676111366,9.953980004987642,High
6.158910753135807,8.089501087802592,4.161342516317039,7.009786086191607,7.577821506271614,9.0,8.0,3.422178493728386,0.6316934858530974,0.5194515825239867,8.288910753135807,2.328324446399227,11.434435698745677,High
7.234128516513263,21.568808608554384,0.9481287931781188,9.861504412019496,8.772476556578248,8.113761721710876,7.113761721710876,2.0,0.28103800811631485,0.08819227281288816,8.443119139144562,1.7848317704385495,12.61921125284244,High
4.999212843561622,39.368513742464884,5.4019766966301095,8.291247798616459,7.0,8.476967891095944,8.0,4.0,0.5248352206343755,0.5822173163283241,7.738483945547973,2.2218723749162765,12.627504402767082,High
5.948672014617881,40.79395801259562,6.116437731125107,10.307078909882543,5.356226887489376,7.712453774978751,9.0,4.287546225021249,0.4581163764253598,0.5414244035792026,6.5343403312340635,2.5197904988724975,15.003049325868943,High
5.522617300637596,25.45519234919061,7.1613626864149325,6.4186742273663695,6.491038469838123,7.508961530161877,8.491038469838124,2.0,0.016605165644025865,0.9647296555702446,7.0,1.1717063821088867,6.521792306032376,High
5.837498629682404,9.765599306545077,6.354682532598716,7.663429106804726,9.0,8.921866435515026,7.921866435515026,3.0,0.4277988500841865,0.7336511101253056,8.960933217757514,1.9643570424741137,10.939365065197432,High
5.715849731284452,17.63628059789114,5.004301372969099,5.9314337909897,7.480531343158408,7.519468656841592,9.519468656841592,4.0,0.3313735659429441,0.7196839992295025,7.5,2.182635058838859,7.8855840597052484,High
4.585106722856171,50.77630733056782,6.0141205997579075,8.272656350449507,6.0,4.027961583679023,8.0,2.0,0.17583935042286652,0.648560108388682,5.013980791839511,1.0189126050791493,9.727409819674941,High
5.2205646968948765,37.07185716658891,2.3211463278528113,7.080410822123864,10.0,7.877673476168262,7.0,5.0,0.23429388835964174,0.2878991554225392,8.938836738084131,3.2628529355592977,8.735226945691627,High
5.40804076243358,63.89675909975309,1.9152221839407413,6.706300034453333,8.0,7.820648180049382,6.820648180049382,5.0,0.3863625065184772,0.2528591483455435,7.910324090024691,3.4576912199817462,9.295320415670123,High
5.806248129342354,38.41932984460015,5.8294140123401785,8.609238990859627,7.0,7.219939076781832,8.0,3.2199390767818317,0.4693294377267539,0.6068424256698712,7.109969538390916,2.0622475773916404,12.631171975319642,High
5.077766242646345,7.406269485302733,6.83625077941211,6.607811915440918,7.0,7.0,7.0,2.513390073528181,0.39622845242450044,0.8990082780080106,7.0,1.6134129099254677,9.21446751470731,High
24.0,15.501385922844108,3.371823207677794,7.527493070385779,9.0,7.499538025718631,8.249769012859316,2.750230987140685,0.3855851792643558,0.3951809574114755,8.249769012859314,7.200739158850191,10.431897123562813,High
6.8092780233648,25.0,3.3060354651658184,9.215597688880418,7.465088662914545,6.93017732582909,8.534911337085454,1.0000000000000004,0.485503464692052,0.32446146151970157,7.197632994371817,0.7185483075144568,13.68489946213871,High
5.233317509204371,65.18148890290905,2.2235573366981702,6.428798396971647,8.0,7.563702219418191,6.563702219418191,5.0,0.3896640682385912,0.3068255259115732,7.781851109709096,3.459755964308247,8.930457151573833,High
5.46014398913297,31.000771370355196,3.8799190061127042,8.909952432161429,7.0,8.0,9.0,2.0,0.45790401896715394,0.3915171756901268,7.5,1.0920287978265946,12.989858582101547,High
4.4415993204134825,7.472260106443073,5.1742328763932255,6.971044522542344,8.0,7.644178090169378,8.0,4.355821909830623,0.026507131375423487,0.6493127289155105,7.822089045084689,2.132582571119414,7.152698629179675,High
4.370767382526116,34.50323125887296,6.17069869754696,7.603186601054292,7.0,8.0,8.694264930062614,4.0,0.5922492815165125,0.7198423516172799,7.5,1.8188298424760032,12.10828353882048,High
4.856197767875093,52.42308729211247,7.6787615248046786,6.774317679460065,8.491454143568053,8.508545856431947,8.491454143568053,4.508545856431948,0.34262173617911895,0.9903268771539904,8.5,2.286595136668989,9.03658165742722,High
7.318560893556415,44.41795820313012,4.4948142685547765,7.463544895507825,7.64551044921747,10.0,7.0,3.64551044921747,0.708919150991034,0.5310773251868427,8.822755224608734,3.296371769164593,12.754706029297362,High
8.206471844553986,42.43885895094162,4.908491916754237,9.655756365257691,7.374094032705588,10.0,6.187047016352794,3.187047016352794,0.18568608376113221,0.4603749990612211,8.687047016352794,3.6363686373824544,11.445466455723478,High
6.6315373016023855,69.64696259416215,6.443918789207083,8.2643412021641,9.505067675660763,7.494932324339237,7.0,3.4949323243392363,0.36350694667831657,0.6951413955455191,8.5,2.8567884005444735,11.266570979454837,High
4.209203519494679,6.042478960283802,2.55150420794324,3.9688849272925504,8.994690129964525,9.005309870035475,6.994690129964525,3.9893802599290504,0.9999999997480361,0.513426377576762,9.0,2.099982172816476,7.937769854585101,High
6.452281703368248,29.313929188288704,3.066018717614843,8.475420995251135,9.457120574268044,10.0,6.0,4.0,0.3686221266061126,0.32446631850462865,9.728560287134021,3.6870181162104276,11.593147090889072,High
6.955999858176211,29.591998298114536,7.645119812792599,6.806559693660616,9.931999716352422,7.068000283647577,7.931999716352422,3.0,0.3046690335323117,0.9798279352149064,8.5,2.3370550294284365,8.87355976457251,High
5.880550023212959,2.2219530403694208,8.392696874516396,8.305035142346405,7.317421862909917,9.682578137090083,6.0,3.3174218629099173,0.3796088817028711,0.9047068061419674,8.5,2.7274668547338856,11.472934349369025,High
4.665596974111097,20.53358549074189,7.065802269416677,5.498973523472102,7.0,7.9533585490741885,7.0,2.953358549074189,0.5537836294825028,1.0884068594685232,7.476679274537094,1.7217305983634899,8.54203312973133,High
4.94569220370089,16.749498403115297,5.777093706523391,6.937294345277271,10.0,6.0,7.749498403115297,5.0,0.42321754290789043,0.7271997355243764,8.0,2.851634526317892,9.88901687010598,High
5.130065367279521,37.12242951667942,4.406256978806555,9.178369195915456,6.646261747220096,6.646261747220096,8.646261747220096,4.0,0.236934641760969,0.4338212359427436,6.646261747220096,2.1410109696111084,11.356873894803496,High
6.189239911542611,0.0,6.129675101228377,7.767299078052687,10.0,8.0,6.260516414378673,4.260516414378673,0.2961369383090299,0.7032650403292839,9.0,3.6198876903295396,10.061668093189967,High
6.923343162683585,25.54034851514671,4.91425067043299,7.298155496450436,9.0,7.494235926407613,7.494235926407613,3.5057640735923874,0.3042201734637622,0.5922791209905252,8.247117963203806,2.91554088266138,9.514596514848533,High
6.646249952971077,5.942708137379487,6.530572918626206,6.482838517172436,8.971354068689743,9.0,6.0286459313102565,3.0,0.18903237612808538,0.8727706120752952,8.98567703434487,2.8389089875859588,7.706927175431641,High
6.759347988102074,11.532600594896312,5.928666635338911,7.006168498512759,9.383150148724077,8.0,8.383150148724077,4.616849851275922,0.41653239069228704,0.7405461848839494,8.691575074362039,3.3552697159329314,9.924183121953744,High
6.268912215894801,4.822872474853323,1.4417154356139994,5.8393723484911995,8.0,8.588563762573338,7.0,3.0,0.6680770028275356,0.210719219054607,8.294281881286668,2.350842080960551,9.736108996175602,High
5.36673778031546,15.374676079736858,6.30485144310625,5.015768698089803,8.843669019934215,8.078165490032893,7.921834509967107,2.0781654900328927,0.2265229529351781,1.0483864869854513,8.460917254983553,1.2618717048492485,6.1518604235881575,High
6.705337020422019,20.004376888597648,5.889781155570118,5.66,10.0,10.0,7.499562311140235,3.5004376888597646,0.5150431867153143,0.8843515248603779,10.0,2.8264628758099617,8.575144437323722,High
5.017371125951561,5.65639766497058,2.662910248540607,6.2273978215102765,8.70897514593934,7.0,7.708975145939339,1.708975145939339,0.5133193225807784,0.3688265265873382,7.85448757296967,0.9559586146733134,9.403871432867904,High
6.2036599458295445,14.437736984659095,4.302528438159091,7.201622931088068,8.0,9.218868492329547,8.0,3.0,0.5557354042017765,0.5246292811622554,8.609434246164774,2.067886648609848,11.18584863075284,High
6.368292069359496,32.19513217734173,3.9955585417926676,5.9717079306405045,8.0,6.0,7.760973564531653,1.7609735645316533,0.3260339423103875,0.5746063606124808,7.0,1.272490512685033,7.918439781123288,High
5.013029274516081,40.0,4.019098607056223,10.20979352290302,5.279044689516327,6.279044689516327,8.0,4.0,0.37701029837142536,0.35718289210863297,5.779044689516327,2.2280130108960363,14.059804306411,High
6.323000037185241,2.4795914572934628,3.1655101206045613,7.829571476381024,9.904081708541309,10.0,6.0,2.0,0.38792076632784067,0.35949874650964864,9.952040854270654,1.8065714391957832,10.85522443819191,High
8.128061164268193,37.8985350748424,4.626854791115185,7.243573888073352,10.0,9.0338216417192,7.966178358280801,4.966178358280801,0.008766799481213672,0.5611865209155342,9.5169108208596,4.50256820364266,7.305467492419487,High
24.0,33.55249930238255,3.753123430360735,8.57019826990872,8.209997209530195,8.657497907147647,6.895001395234902,4.0,0.35914758304214567,0.3832238795045119,8.43374755833892,12.350474064403958,11.522673834978857,High
5.3801158762191,31.962533791781112,3.549060129643638,6.696743917479401,10.0,7.67915540273963,7.0,5.0,0.2900699652839771,0.45741788593476107,8.839577701369816,3.362572422636938,8.64819492926016,High
5.54335410797754,7.8096721998395715,3.0171606639807482,6.9842590040288774,7.904836099919785,7.0,8.095163900080216,4.904836099919785,0.24749435937480566,0.37806507135298323,7.452418049959892,3.0013318550992922,8.710015580983155,High
24.0,11.695436604340214,6.1822695564350365,7.708606698512348,9.0,8.768187798553264,7.410604067148912,1.8212081342978248,0.33765707659942756,0.7039573499770824,8.884093899276632,5.053020335744562,10.31635029889449,High
7.040992145417423,26.520680572404242,5.882065446950521,9.409337699625084,8.942146603066195,9.942146603066195,7.942146603066195,5.0,0.36196925958974246,0.5650729248908322,9.442146603066195,3.9406693534167676,12.813801048858535,High
6.02998554855246,43.25626203643549,5.714123314899032,6.254624277813871,10.0,9.435934490891128,6.564065509108872,3.0,0.7214770470729932,0.787238224057954,9.717967245445564,2.396929190997036,10.75458092347125,High
4.633210947634261,34.91242870088379,4.436713799598909,7.069929300601636,9.0,6.970809566961263,8.985404783480632,2.0,0.32728641962032323,0.549922974234213,7.985404783480631,0.9282152295294956,9.384091213993889,High
24.0,17.909424977277116,2.632610922059624,7.501811500454457,8.829482816760542,7.0,8.0,3.0568390610798195,0.31029063071725993,0.3096453494610705,7.91474140838027,8.151570829546186,9.82660803008545,High
5.900340858939967,28.74263820912713,8.208557881325879,6.218217022385911,8.0,8.282170223859108,7.717829776140891,4.282170223859109,0.8051770557807126,1.1369311387003649,8.141085111929554,2.9489465588924784,11.230480020855124,High
5.309654900289109,36.54170774753115,4.763470715923858,8.492847564562759,7.0,8.0,7.0,4.0,0.155974658993273,0.502092964152581,7.5,2.6548274501445546,9.812914612623441,High
5.809881271030933,21.507015802717632,4.119514290581087,6.7749082548875394,6.500539677132125,8.499460322867876,7.0,3.0,0.4635115980634182,0.5292778301540167,7.5,2.1787054766365994,9.919492703495802,High
4.4168203906337915,30.437288977724858,7.121633862935555,6.98145762992575,8.97084740148501,6.0,9.0,4.0,0.18151166647631828,0.892287236593287,7.485423700742505,1.7667281562535164,8.248861072529841,High
6.671646103513782,56.61104879852662,7.336651711646386,9.784599927297688,6.129650400491129,9.0,6.870349599508872,3.1296504004911285,0.2176711295958214,0.6806794575728645,7.564825200245564,2.649830808378169,11.884441951941064,High
6.253359832268946,1.2480125798290373,5.8286393814917385,7.94823927665983,10.0,8.0,6.0,4.0,0.315821341356611,0.651252490550931,9.0,3.5733484755822547,10.441281121701422,High
5.820503198802513,17.294884933639324,6.689583760343277,4.665481459016065,9.30875958886339,9.691240411136611,7.69124041113661,4.308759588863389,0.7195969985406667,1.1823142966122269,9.5,2.8739938449456157,7.990737212334098,High
7.149569096858915,20.338070680606613,5.621870274869026,5.527912002617187,10.0,10.0,7.0,4.0,0.5485713627161609,0.8620872661897696,10.0,3.5747845484294576,8.558702748690257,High
5.1978301106780185,17.606676582529172,3.9344157990286974,7.324433977864396,8.0,9.0,7.098330854367706,3.9016691456322934,0.6049902565858629,0.47279600613189166,8.5,2.494520464951961,11.755751115534533,High
5.018282032855595,40.131281314223784,5.426766642712273,8.273132068787184,7.0,8.429294917861014,8.0,4.0,0.5325204856410035,0.5860134467787019,7.714647458930506,2.230347570158042,12.663735862425629,High
5.261934607441839,45.557318015780794,6.5057726719269295,6.884662321985033,8.814227328073072,9.0,8.0,5.0,0.24944330292753217,0.8291683287773062,8.907113664036535,2.9232970041343553,8.571304981735887,High
6.608911932499144,14.3888365170474,6.309517241304114,7.56279087073815,10.0,10.0,8.3888365170474,4.6111634829526,0.19998710585449708,0.73586928907818,10.0,3.2881385263536664,9.075014140397203,High
4.649317849159784,36.298138345133516,7.119192826947031,7.957265925309208,8.850930827433242,7.0,9.0,5.0,0.3446338223371095,0.7982019958976977,7.925465413716621,2.3246589245798917,10.679440135707573,High
5.629507715958726,12.363370881554951,5.779128076582307,8.76630788512654,6.0,7.0,9.363370881554951,3.3633708815549515,0.202043078402523,0.591875161228329,6.5,1.7959145899803084,10.538952858408575,High
6.959063727870104,25.705233167918635,5.945498755498903,8.860126735649139,10.0,8.141046633583727,10.0,4.0,0.36722185301239957,0.602928966704437,9.070523316791864,2.5305686283164017,12.11296404251612,High
5.466496631634695,14.942252759799134,2.208267582793974,5.6313570467223,9.350336836530472,9.350336836530472,4.649663163469528,4.649663163469528,0.7372550181226601,0.3384951357351874,9.350336836530472,4.4916525554470335,9.797237672001735,High
6.223347656281978,49.086552372981274,3.976788266778262,8.351684570352472,7.0,6.0,8.0,2.1913447627018727,0.32438251884693764,0.42712747756759173,6.5,1.4967099770021082,11.041434208654959,High
5.645230948842335,49.411922627894164,2.7101879271940534,6.414607970705619,7.588077372105837,9.0,8.0,3.4119226278941626,0.5588839301751871,0.36945475522412863,8.294038686052918,2.1293549181593807,10.006858262574413,High
8.021943802960486,46.82970441574797,6.1317029558425205,6.272534971464553,8.170295584252035,10.0,7.829704415747966,4.0,0.5500785130717311,0.8432486987149994,9.085147792126017,3.623776507464525,9.718553703811056,High
